"raceId","year","round","circuitId","GPname","date","startTime","circuitRef","circuitName","location","country","lat","lng","alt","continent"
363,1989,8,9,"British Grand Prix","1989-07-16","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
364,1989,9,10,"German Grand Prix","1989-07-30","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
365,1989,10,11,"Hungarian Grand Prix","1989-08-13","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,"Europe"
366,1989,11,13,"Belgian Grand Prix","1989-08-27","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
367,1989,12,14,"Italian Grand Prix","1989-09-10","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
368,1989,13,27,"Portuguese Grand Prix","1989-09-24","\N","estoril","Autódromo do Estoril","Estoril","Portugal",38.7506,-9.39417,130,"Europe"
369,1989,14,26,"Spanish Grand Prix","1989-10-01","\N","jerez","Circuito de Jerez","Jerez de la Frontera","Spain",36.7083,-6.03417,37,"Europe"
370,1989,15,22,"Japanese Grand Prix","1989-10-22","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,45,"Asia"
371,1989,16,29,"Australian Grand Prix","1989-11-05","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,58,"Oceania"
372,1988,1,36,"Brazilian Grand Prix","1988-04-03","\N","jacarepagua","Autódromo Internacional Nelson Piquet","Rio de Janeiro","Brazil",-22.9756,-43.395,1126,"South America"
373,1988,2,21,"San Marino Grand Prix","1988-05-01","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,37,"Europe"
374,1988,3,6,"Monaco Grand Prix","1988-05-15","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
375,1988,4,32,"Mexican Grand Prix","1988-05-29","\N","rodriguez","Autódromo Hermanos Rodríguez","Mexico City","Mexico",19.4042,-99.0907,2227,"North America"
376,1988,5,7,"Canadian Grand Prix","1988-06-12","\N","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
377,1988,6,37,"Detroit Grand Prix","1988-06-19","\N","detroit","Detroit Street Circuit","Detroit","USA",42.3298,-83.0401,177,"North America"
378,1988,7,34,"French Grand Prix","1988-07-03","\N","ricard","Circuit Paul Ricard","Le Castellet","France",43.2506,5.79167,432,"Europe"
379,1988,8,9,"British Grand Prix","1988-07-10","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
380,1988,9,10,"German Grand Prix","1988-07-24","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
381,1988,10,11,"Hungarian Grand Prix","1988-08-07","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,"Europe"
382,1988,11,13,"Belgian Grand Prix","1988-08-28","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
383,1988,12,14,"Italian Grand Prix","1988-09-11","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
384,1988,13,27,"Portuguese Grand Prix","1988-09-25","\N","estoril","Autódromo do Estoril","Estoril","Portugal",38.7506,-9.39417,130,"Europe"
385,1988,14,26,"Spanish Grand Prix","1988-10-02","\N","jerez","Circuito de Jerez","Jerez de la Frontera","Spain",36.7083,-6.03417,37,"Europe"
386,1988,15,22,"Japanese Grand Prix","1988-10-30","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,45,"Asia"
387,1988,16,29,"Australian Grand Prix","1988-11-13","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,58,"Oceania"
388,1987,1,36,"Brazilian Grand Prix","1987-04-12","\N","jacarepagua","Autódromo Internacional Nelson Piquet","Rio de Janeiro","Brazil",-22.9756,-43.395,1126,"South America"
389,1987,2,21,"San Marino Grand Prix","1987-05-03","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,37,"Europe"
390,1987,3,13,"Belgian Grand Prix","1987-05-17","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
391,1987,4,6,"Monaco Grand Prix","1987-05-31","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
392,1987,5,37,"Detroit Grand Prix","1987-06-21","\N","detroit","Detroit Street Circuit","Detroit","USA",42.3298,-83.0401,177,"North America"
393,1987,6,34,"French Grand Prix","1987-07-05","\N","ricard","Circuit Paul Ricard","Le Castellet","France",43.2506,5.79167,432,"Europe"
394,1987,7,9,"British Grand Prix","1987-07-12","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
395,1987,8,10,"German Grand Prix","1987-07-26","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
396,1987,9,11,"Hungarian Grand Prix","1987-08-09","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,"Europe"
397,1987,10,70,"Austrian Grand Prix","1987-08-16","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
398,1987,11,14,"Italian Grand Prix","1987-09-06","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
399,1987,12,27,"Portuguese Grand Prix","1987-09-20","\N","estoril","Autódromo do Estoril","Estoril","Portugal",38.7506,-9.39417,130,"Europe"
400,1987,13,26,"Spanish Grand Prix","1987-09-27","\N","jerez","Circuito de Jerez","Jerez de la Frontera","Spain",36.7083,-6.03417,37,"Europe"
401,1987,14,32,"Mexican Grand Prix","1987-10-18","\N","rodriguez","Autódromo Hermanos Rodríguez","Mexico City","Mexico",19.4042,-99.0907,2227,"North America"
402,1987,15,22,"Japanese Grand Prix","1987-11-01","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,45,"Asia"
403,1987,16,29,"Australian Grand Prix","1987-11-15","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,58,"Oceania"
404,1986,1,36,"Brazilian Grand Prix","1986-03-23","\N","jacarepagua","Autódromo Internacional Nelson Piquet","Rio de Janeiro","Brazil",-22.9756,-43.395,1126,"South America"
405,1986,2,26,"Spanish Grand Prix","1986-04-13","\N","jerez","Circuito de Jerez","Jerez de la Frontera","Spain",36.7083,-6.03417,37,"Europe"
406,1986,3,21,"San Marino Grand Prix","1986-04-27","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,37,"Europe"
407,1986,4,6,"Monaco Grand Prix","1986-05-11","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
408,1986,5,13,"Belgian Grand Prix","1986-05-25","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
409,1986,6,7,"Canadian Grand Prix","1986-06-15","\N","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
410,1986,7,37,"Detroit Grand Prix","1986-06-22","\N","detroit","Detroit Street Circuit","Detroit","USA",42.3298,-83.0401,177,"North America"
411,1986,8,34,"French Grand Prix","1986-07-06","\N","ricard","Circuit Paul Ricard","Le Castellet","France",43.2506,5.79167,432,"Europe"
412,1986,9,38,"British Grand Prix","1986-07-13","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,145,"Europe"
413,1986,10,10,"German Grand Prix","1986-07-27","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
414,1986,11,11,"Hungarian Grand Prix","1986-08-10","\N","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,"Europe"
415,1986,12,70,"Austrian Grand Prix","1986-08-17","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
416,1986,13,14,"Italian Grand Prix","1986-09-07","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
417,1986,14,27,"Portuguese Grand Prix","1986-09-21","\N","estoril","Autódromo do Estoril","Estoril","Portugal",38.7506,-9.39417,130,"Europe"
418,1986,15,32,"Mexican Grand Prix","1986-10-12","\N","rodriguez","Autódromo Hermanos Rodríguez","Mexico City","Mexico",19.4042,-99.0907,2227,"North America"
419,1986,16,29,"Australian Grand Prix","1986-10-26","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,58,"Oceania"
420,1985,1,36,"Brazilian Grand Prix","1985-04-07","\N","jacarepagua","Autódromo Internacional Nelson Piquet","Rio de Janeiro","Brazil",-22.9756,-43.395,1126,"South America"
421,1985,2,27,"Portuguese Grand Prix","1985-04-21","\N","estoril","Autódromo do Estoril","Estoril","Portugal",38.7506,-9.39417,130,"Europe"
422,1985,3,21,"San Marino Grand Prix","1985-05-05","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,37,"Europe"
423,1985,4,6,"Monaco Grand Prix","1985-05-19","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
424,1985,5,7,"Canadian Grand Prix","1985-06-16","\N","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
425,1985,6,37,"Detroit Grand Prix","1985-06-23","\N","detroit","Detroit Street Circuit","Detroit","USA",42.3298,-83.0401,177,"North America"
426,1985,7,34,"French Grand Prix","1985-07-07","\N","ricard","Circuit Paul Ricard","Le Castellet","France",43.2506,5.79167,432,"Europe"
427,1985,8,9,"British Grand Prix","1985-07-21","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
428,1985,9,20,"German Grand Prix","1985-08-04","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
429,1985,10,70,"Austrian Grand Prix","1985-08-18","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
430,1985,11,39,"Dutch Grand Prix","1985-08-25","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
431,1985,12,14,"Italian Grand Prix","1985-09-08","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
432,1985,13,13,"Belgian Grand Prix","1985-09-15","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
433,1985,14,38,"European Grand Prix","1985-10-06","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,145,"Europe"
434,1985,15,30,"South African Grand Prix","1985-10-19","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
435,1985,16,29,"Australian Grand Prix","1985-11-03","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,58,"Oceania"
436,1984,1,36,"Brazilian Grand Prix","1984-03-25","\N","jacarepagua","Autódromo Internacional Nelson Piquet","Rio de Janeiro","Brazil",-22.9756,-43.395,1126,"South America"
437,1984,2,30,"South African Grand Prix","1984-04-07","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
438,1984,3,40,"Belgian Grand Prix","1984-04-29","\N","zolder","Zolder","Heusden-Zolder","Belgium",50.9894,5.25694,36,"Europe"
439,1984,4,21,"San Marino Grand Prix","1984-05-06","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,37,"Europe"
440,1984,5,41,"French Grand Prix","1984-05-20","\N","dijon","Dijon-Prenois","Dijon","France",47.3625,4.89913,484,"Europe"
441,1984,6,6,"Monaco Grand Prix","1984-06-03","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
442,1984,7,7,"Canadian Grand Prix","1984-06-17","\N","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
443,1984,8,37,"Detroit Grand Prix","1984-06-24","\N","detroit","Detroit Street Circuit","Detroit","USA",42.3298,-83.0401,177,"North America"
444,1984,9,42,"Dallas Grand Prix","1984-07-08","\N","dallas","Fair Park","Dallas","USA",32.7774,-96.7587,139,"North America"
445,1984,10,38,"British Grand Prix","1984-07-22","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,145,"Europe"
446,1984,11,10,"German Grand Prix","1984-08-05","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
447,1984,12,70,"Austrian Grand Prix","1984-08-19","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
448,1984,13,39,"Dutch Grand Prix","1984-08-26","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
449,1984,14,14,"Italian Grand Prix","1984-09-09","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
450,1984,15,20,"European Grand Prix","1984-10-07","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
451,1984,16,27,"Portuguese Grand Prix","1984-10-21","\N","estoril","Autódromo do Estoril","Estoril","Portugal",38.7506,-9.39417,130,"Europe"
452,1983,1,36,"Brazilian Grand Prix","1983-03-13","\N","jacarepagua","Autódromo Internacional Nelson Piquet","Rio de Janeiro","Brazil",-22.9756,-43.395,1126,"South America"
453,1983,2,43,"United States Grand Prix West","1983-03-27","\N","long_beach","Long Beach","California","USA",33.7651,-118.189,12,"North America"
454,1983,3,34,"French Grand Prix","1983-04-17","\N","ricard","Circuit Paul Ricard","Le Castellet","France",43.2506,5.79167,432,"Europe"
455,1983,4,21,"San Marino Grand Prix","1983-05-01","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,37,"Europe"
456,1983,5,6,"Monaco Grand Prix","1983-05-15","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
457,1983,6,13,"Belgian Grand Prix","1983-05-22","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
458,1983,7,37,"Detroit Grand Prix","1983-06-05","\N","detroit","Detroit Street Circuit","Detroit","USA",42.3298,-83.0401,177,"North America"
459,1983,8,7,"Canadian Grand Prix","1983-06-12","\N","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
460,1983,9,9,"British Grand Prix","1983-07-16","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
461,1983,10,10,"German Grand Prix","1983-08-07","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
462,1983,11,70,"Austrian Grand Prix","1983-08-14","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
463,1983,12,39,"Dutch Grand Prix","1983-08-28","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
464,1983,13,14,"Italian Grand Prix","1983-09-11","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
465,1983,14,38,"European Grand Prix","1983-09-25","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,145,"Europe"
466,1983,15,30,"South African Grand Prix","1983-10-15","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
467,1982,1,30,"South African Grand Prix","1982-01-23","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
468,1982,2,36,"Brazilian Grand Prix","1982-03-21","\N","jacarepagua","Autódromo Internacional Nelson Piquet","Rio de Janeiro","Brazil",-22.9756,-43.395,1126,"South America"
469,1982,3,43,"United States Grand Prix West","1982-04-04","\N","long_beach","Long Beach","California","USA",33.7651,-118.189,12,"North America"
470,1982,4,21,"San Marino Grand Prix","1982-04-25","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,37,"Europe"
471,1982,5,40,"Belgian Grand Prix","1982-05-09","\N","zolder","Zolder","Heusden-Zolder","Belgium",50.9894,5.25694,36,"Europe"
472,1982,6,6,"Monaco Grand Prix","1982-05-23","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
473,1982,7,37,"Detroit Grand Prix","1982-06-06","\N","detroit","Detroit Street Circuit","Detroit","USA",42.3298,-83.0401,177,"North America"
474,1982,8,7,"Canadian Grand Prix","1982-06-13","\N","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
475,1982,9,39,"Dutch Grand Prix","1982-07-03","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
476,1982,10,38,"British Grand Prix","1982-07-18","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,145,"Europe"
477,1982,11,34,"French Grand Prix","1982-07-25","\N","ricard","Circuit Paul Ricard","Le Castellet","France",43.2506,5.79167,432,"Europe"
478,1982,12,10,"German Grand Prix","1982-08-08","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
479,1982,13,70,"Austrian Grand Prix","1982-08-15","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
480,1982,14,41,"Swiss Grand Prix","1982-08-29","\N","dijon","Dijon-Prenois","Dijon","France",47.3625,4.89913,484,"Europe"
481,1982,15,14,"Italian Grand Prix","1982-09-12","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
482,1982,16,44,"Caesars Palace Grand Prix","1982-09-25","\N","las_vegas","Las Vegas Street Circuit","Nevada","USA",36.1162,-115.174,639,"North America"
483,1981,1,43,"United States Grand Prix West","1981-03-15","\N","long_beach","Long Beach","California","USA",33.7651,-118.189,12,"North America"
484,1981,2,36,"Brazilian Grand Prix","1981-03-29","\N","jacarepagua","Autódromo Internacional Nelson Piquet","Rio de Janeiro","Brazil",-22.9756,-43.395,1126,"South America"
485,1981,3,25,"Argentine Grand Prix","1981-04-12","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
486,1981,4,21,"San Marino Grand Prix","1981-05-03","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,37,"Europe"
487,1981,5,40,"Belgian Grand Prix","1981-05-17","\N","zolder","Zolder","Heusden-Zolder","Belgium",50.9894,5.25694,36,"Europe"
488,1981,6,6,"Monaco Grand Prix","1981-05-31","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
489,1981,7,45,"Spanish Grand Prix","1981-06-21","\N","jarama","Jarama","Madrid","Spain",40.6171,-3.58558,609,"Europe"
490,1981,8,41,"French Grand Prix","1981-07-05","\N","dijon","Dijon-Prenois","Dijon","France",47.3625,4.89913,484,"Europe"
491,1981,9,9,"British Grand Prix","1981-07-18","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
492,1981,10,10,"German Grand Prix","1981-08-02","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
493,1981,11,70,"Austrian Grand Prix","1981-08-16","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
494,1981,12,39,"Dutch Grand Prix","1981-08-30","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
495,1981,13,14,"Italian Grand Prix","1981-09-13","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
496,1981,14,7,"Canadian Grand Prix","1981-09-27","\N","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
497,1981,15,44,"Caesars Palace Grand Prix","1981-10-17","\N","las_vegas","Las Vegas Street Circuit","Nevada","USA",36.1162,-115.174,639,"North America"
498,1980,1,25,"Argentine Grand Prix","1980-01-13","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
499,1980,2,18,"Brazilian Grand Prix","1980-01-27","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,785,"South America"
500,1980,3,30,"South African Grand Prix","1980-03-01","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
501,1980,4,43,"United States Grand Prix West","1980-03-30","\N","long_beach","Long Beach","California","USA",33.7651,-118.189,12,"North America"
502,1980,5,40,"Belgian Grand Prix","1980-05-04","\N","zolder","Zolder","Heusden-Zolder","Belgium",50.9894,5.25694,36,"Europe"
503,1980,6,6,"Monaco Grand Prix","1980-05-18","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
504,1980,7,34,"French Grand Prix","1980-06-29","\N","ricard","Circuit Paul Ricard","Le Castellet","France",43.2506,5.79167,432,"Europe"
505,1980,8,38,"British Grand Prix","1980-07-13","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,145,"Europe"
506,1980,9,10,"German Grand Prix","1980-08-10","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
507,1980,10,70,"Austrian Grand Prix","1980-08-17","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
508,1980,11,39,"Dutch Grand Prix","1980-08-31","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
509,1980,12,21,"Italian Grand Prix","1980-09-14","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,37,"Europe"
510,1980,13,7,"Canadian Grand Prix","1980-09-28","\N","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
511,1980,14,46,"United States Grand Prix","1980-10-05","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
512,1979,1,25,"Argentine Grand Prix","1979-01-21","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
513,1979,2,18,"Brazilian Grand Prix","1979-02-04","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,785,"South America"
514,1979,3,30,"South African Grand Prix","1979-03-03","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
515,1979,4,43,"United States Grand Prix West","1979-04-08","\N","long_beach","Long Beach","California","USA",33.7651,-118.189,12,"North America"
516,1979,5,45,"Spanish Grand Prix","1979-04-29","\N","jarama","Jarama","Madrid","Spain",40.6171,-3.58558,609,"Europe"
517,1979,6,40,"Belgian Grand Prix","1979-05-13","\N","zolder","Zolder","Heusden-Zolder","Belgium",50.9894,5.25694,36,"Europe"
518,1979,7,6,"Monaco Grand Prix","1979-05-27","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
519,1979,8,41,"French Grand Prix","1979-07-01","\N","dijon","Dijon-Prenois","Dijon","France",47.3625,4.89913,484,"Europe"
520,1979,9,9,"British Grand Prix","1979-07-14","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
521,1979,10,10,"German Grand Prix","1979-07-29","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
522,1979,11,70,"Austrian Grand Prix","1979-08-12","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
523,1979,12,39,"Dutch Grand Prix","1979-08-26","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
524,1979,13,14,"Italian Grand Prix","1979-09-09","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
525,1979,14,7,"Canadian Grand Prix","1979-09-30","\N","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
526,1979,15,46,"United States Grand Prix","1979-10-07","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
527,1978,1,25,"Argentine Grand Prix","1978-01-15","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
528,1978,2,36,"Brazilian Grand Prix","1978-01-29","\N","jacarepagua","Autódromo Internacional Nelson Piquet","Rio de Janeiro","Brazil",-22.9756,-43.395,1126,"South America"
529,1978,3,30,"South African Grand Prix","1978-03-04","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
530,1978,4,43,"United States Grand Prix West","1978-04-02","\N","long_beach","Long Beach","California","USA",33.7651,-118.189,12,"North America"
531,1978,5,6,"Monaco Grand Prix","1978-05-07","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
532,1978,6,40,"Belgian Grand Prix","1978-05-21","\N","zolder","Zolder","Heusden-Zolder","Belgium",50.9894,5.25694,36,"Europe"
533,1978,7,45,"Spanish Grand Prix","1978-06-04","\N","jarama","Jarama","Madrid","Spain",40.6171,-3.58558,609,"Europe"
534,1978,8,47,"Swedish Grand Prix","1978-06-17","\N","anderstorp","Scandinavian Raceway","Anderstorp","Sweden",57.2653,13.6042,153,"Europe"
535,1978,9,34,"French Grand Prix","1978-07-02","\N","ricard","Circuit Paul Ricard","Le Castellet","France",43.2506,5.79167,432,"Europe"
536,1978,10,38,"British Grand Prix","1978-07-16","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,145,"Europe"
537,1978,11,10,"German Grand Prix","1978-07-30","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
538,1978,12,70,"Austrian Grand Prix","1978-08-13","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
539,1978,13,39,"Dutch Grand Prix","1978-08-27","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
540,1978,14,14,"Italian Grand Prix","1978-09-10","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
541,1978,15,46,"United States Grand Prix","1978-10-01","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
542,1978,16,7,"Canadian Grand Prix","1978-10-08","\N","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
543,1977,1,25,"Argentine Grand Prix","1977-01-09","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
544,1977,2,18,"Brazilian Grand Prix","1977-01-23","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,785,"South America"
545,1977,3,30,"South African Grand Prix","1977-03-05","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
546,1977,4,43,"United States Grand Prix West","1977-04-03","\N","long_beach","Long Beach","California","USA",33.7651,-118.189,12,"North America"
547,1977,5,45,"Spanish Grand Prix","1977-05-08","\N","jarama","Jarama","Madrid","Spain",40.6171,-3.58558,609,"Europe"
